API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.29238s,2.200 μs,2.29238s,333.072 μs,2.29271s,6.048 μs,341.320 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,32    1    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4>>(T3)"
2.29473s,6.276 μs,2.29473s,1.055 μs,2.29473s,2.016 μs,9.347 μs,236841,236841,0,cudaLaunchKernel,5 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.29473s,2.398 μs,2.29474s,2.361 μs,2.29474s,69.057 μs,73.816 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.29474s,2.343 μs,2.29475s,63.685 μs,2.29481s,40.032 μs,106.060 μs,236841,236841,0,cudaLaunchKernel,2048 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29475s,2.040 μs,2.29475s,95.068 μs,2.29485s,29.984 μs,127.092 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29477s,2.075 μs,2.29477s,112.945 μs,2.29488s,36.960 μs,151.980 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29478s,1.922 μs,2.29479s,132.389 μs,2.29492s,2.720 μs,137.031 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.29479s,1.602 μs,2.29479s,133.162 μs,2.29492s,81.472 μs,216.236 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.29479s,1.812 μs,2.29479s,210.079 μs,2.295s,19.744 μs,231.635 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.2948s,1.723 μs,2.2948s,224.724 μs,2.29502s,14.528 μs,240.975 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29481s,1.723 μs,2.29481s,231.666 μs,2.29504s,20.576 μs,253.965 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29482s,1.839 μs,2.29482s,238.257 μs,2.29506s,4.224 μs,244.320 μs,236841,236841,0,cudaLaunchKernel,2 8 2001,32    4    1,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
2.29482s,1.473 μs,2.29482s,241.420 μs,2.29507s,89.025 μs,331.918 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0256 1 1,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
2.29483s,1.652 μs,2.29483s,326.592 μs,2.29516s,9.216 μs,337.460 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29483s,1.600 μs,2.29483s,331.324 μs,2.29517s,4.640 μs,337.564 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29484s,1.748 μs,2.29484s,328.862 μs,2.29517s,10.048 μs,340.658 μs,236841,236841,0,cudaLaunchKernel,0128 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29486s,2.083 μs,2.29486s,317.996 μs,2.29518s,20.160 μs,340.239 μs,236841,236841,0,cudaLaunchKernel,2 1 2005,0256 1 1,volta_sgemm_64x32_sliced1x4_tn
2.29487s,1.642 μs,2.29487s,336.877 μs,2.2952s,3.136 μs,341.655 μs,236841,236841,0,cudaLaunchKernel,4 2 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
2.29487s,1.747 μs,2.29487s,334.268 μs,2.29521s,1.760 μs,337.775 μs,236841,236841,0,cudaLaunchKernel,8 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29488s,1.855 μs,2.29489s,323.918 μs,2.29521s,9.824 μs,335.597 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29489s,1.617 μs,2.29489s,329.499 μs,2.29522s,1.568 μs,332.684 μs,236841,236841,0,cudaLaunchKernel,4 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.2949s,1.463 μs,2.2949s,321.876 μs,2.29522s,6.720 μs,330.059 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29491s,1.982 μs,2.29491s,316.713 μs,2.29523s,8.128 μs,326.823 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,8   32    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.29492s,1.802 μs,2.29492s,316.146 μs,2.29524s,1.920 μs,319.868 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.29493s,1.934 μs,2.29493s,309.020 μs,2.29524s,2.464 μs,313.418 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)"
2.29494s,1.730 μs,2.29494s,307.715 μs,2.29525s,5.984 μs,315.429 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,32    1    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4>>(T3)"
2.29712s,5.727 μs,2.29713s,968 ns,2.29713s,2.080 μs,8.775 μs,236841,236841,0,cudaLaunchKernel,5 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.29713s,2.121 μs,2.29713s,2.366 μs,2.29713s,69.825 μs,74.312 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.29714s,2.334 μs,2.29714s,64.921 μs,2.2972s,39.872 μs,107.127 μs,236841,236841,0,cudaLaunchKernel,2048 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29714s,1.875 μs,2.29715s,97.005 μs,2.29724s,30.240 μs,129.120 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29716s,1.932 μs,2.29716s,115.792 μs,2.29727s,37.344 μs,155.068 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29717s,1.723 μs,2.29718s,136.749 μs,2.29731s,2.784 μs,141.256 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.29718s,1.478 μs,2.29718s,137.817 μs,2.29732s,81.920 μs,221.215 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.29718s,1.722 μs,2.29718s,215.592 μs,2.2974s,19.904 μs,237.218 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29719s,1.590 μs,2.29719s,230.932 μs,2.29742s,14.464 μs,246.986 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29719s,1.751 μs,2.2972s,238.146 μs,2.29743s,20.480 μs,260.377 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29721s,1.795 μs,2.29721s,245.612 μs,2.29746s,4.065 μs,251.472 μs,236841,236841,0,cudaLaunchKernel,2 8 2001,32    4    1,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
2.29721s,1.492 μs,2.29721s,248.631 μs,2.29746s,89.217 μs,339.340 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0256 1 1,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
2.29722s,1.567 μs,2.29722s,334.279 μs,2.29755s,8.608 μs,344.454 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29722s,1.540 μs,2.29722s,338.751 μs,2.29756s,4.544 μs,344.835 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29723s,19.093 μs,2.29725s,317.620 μs,2.29757s,9.664 μs,346.377 μs,236841,236841,0,cudaLaunchKernel,0128 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29727s,2.016 μs,2.29727s,307.773 μs,2.29758s,19.968 μs,329.757 μs,236841,236841,0,cudaLaunchKernel,2 1 2005,0256 1 1,volta_sgemm_64x32_sliced1x4_tn
2.29727s,1.772 μs,2.29727s,326.299 μs,2.2976s,3.168 μs,331.239 μs,236841,236841,0,cudaLaunchKernel,4 2 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
2.29728s,1.674 μs,2.29728s,324.386 μs,2.2976s,1.696 μs,327.756 μs,236841,236841,0,cudaLaunchKernel,8 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29729s,1.689 μs,2.29729s,315.065 μs,2.2976s,9.856 μs,326.610 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29729s,1.541 μs,2.29729s,321.060 μs,2.29762s,1.600 μs,324.201 μs,236841,236841,0,cudaLaunchKernel,4 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.2973s,1.364 μs,2.2973s,313.750 μs,2.29762s,6.656 μs,321.770 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29731s,1.898 μs,2.29732s,309.106 μs,2.29763s,8.032 μs,319.036 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,8   32    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.29732s,1.755 μs,2.29732s,309.175 μs,2.29763s,1.920 μs,312.850 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.29733s,1.853 μs,2.29733s,302.818 μs,2.29764s,2.464 μs,307.135 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)"
2.29734s,1.701 μs,2.29734s,301.635 μs,2.29764s,5.984 μs,309.320 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,32    1    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4>>(T3)"
2.29959s,6.039 μs,2.2996s,878 ns,2.2996s,2.016 μs,8.933 μs,236841,236841,0,cudaLaunchKernel,5 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.2996s,2.472 μs,2.2996s,2.253 μs,2.29961s,69.568 μs,74.293 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.29961s,2.408 μs,2.29961s,63.934 μs,2.29968s,40.128 μs,106.470 μs,236841,236841,0,cudaLaunchKernel,2048 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29962s,2.003 μs,2.29962s,95.586 μs,2.29972s,29.952 μs,127.541 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29963s,2.020 μs,2.29964s,113.725 μs,2.29975s,37.024 μs,152.769 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29965s,1.829 μs,2.29965s,133.253 μs,2.29979s,2.720 μs,137.802 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.29965s,1.532 μs,2.29966s,134.161 μs,2.29979s,81.313 μs,217.006 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.29966s,1.780 μs,2.29966s,211.000 μs,2.29987s,20.256 μs,233.036 μs,236841,236841,0,cudaLaunchKernel,1024 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.29967s,1.676 μs,2.29967s,226.254 μs,2.29989s,14.400 μs,242.330 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29967s,1.823 μs,2.29968s,232.841 μs,2.29991s,20.160 μs,254.824 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29969s,1.903 μs,2.29969s,238.964 μs,2.29993s,4.224 μs,245.091 μs,236841,236841,0,cudaLaunchKernel,2 8 2001,32    4    1,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
2.29969s,1.506 μs,2.29969s,242.094 μs,2.29993s,88.960 μs,332.560 μs,236841,236841,0,cudaLaunchKernel,64    1    1,0256 1 1,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
2.2997s,4.937 μs,2.2997s,323.748 μs,2.30002s,9.280 μs,337.965 μs,236841,236841,0,cudaLaunchKernel,0512 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.2997s,1.656 μs,2.29971s,328.383 μs,2.30003s,4.960 μs,334.999 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29971s,1.638 μs,2.29971s,326.010 μs,2.30004s,10.048 μs,337.696 μs,236841,236841,0,cudaLaunchKernel,0128 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.29973s,2.149 μs,2.29974s,315.129 μs,2.30005s,19.904 μs,337.182 μs,236841,236841,0,cudaLaunchKernel,2 1 2005,0256 1 1,volta_sgemm_64x32_sliced1x4_tn
2.29974s,1.744 μs,2.29974s,333.670 μs,2.30007s,3.295 μs,338.709 μs,236841,236841,0,cudaLaunchKernel,4 2 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
2.29974s,1.730 μs,2.29974s,331.454 μs,2.30008s,1.727 μs,334.911 μs,236841,236841,0,cudaLaunchKernel,8 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29976s,1.704 μs,2.29976s,321.557 μs,2.30008s,9.856 μs,333.117 μs,236841,236841,0,cudaLaunchKernel,2 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29976s,1.564 μs,2.29976s,324.955 μs,2.30009s,1.567 μs,328.086 μs,236841,236841,0,cudaLaunchKernel,4 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.29977s,1.447 μs,2.29977s,317.778 μs,2.30009s,6.656 μs,325.881 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.29978s,1.834 μs,2.29979s,313.222 μs,2.3001s,7.968 μs,323.024 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,8   32    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.29979s,1.743 μs,2.2998s,313.097 μs,2.30011s,1.856 μs,316.696 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.2998s,1.850 μs,2.2998s,306.567 μs,2.30011s,2.464 μs,310.881 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)"
2.29981s,1.695 μs,2.29981s,305.417 μs,2.30011s,5.920 μs,313.032 μs,236841,236841,0,cudaLaunchKernel,1 1 2001,32    1    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4>>(T3)"
2.30209s,5.968 μs,2.30209s,907 ns,2.30209s,2.048 μs,8.923 μs,236841,236841,0,cudaLaunchKernel,5 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.30209s,2.537 μs,2.3021s,2.346 μs,2.3021s,69.408 μs,74.291 μs,236841,236841,0,cudaLaunchKernel,0256 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.3021s,2.382 μs,2.30211s,63.491 μs,2.30217s,40.161 μs,106.034 μs,236841,236841,0,cudaLaunchKernel,2048 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
