API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
3.12113s,1.500 μs,3.12113s,153.437 ms,3.27457s,1.456 ms,154.894 ms,236089,236089,0,cudaLaunchKernel,0729 4 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.12113s,1.486 μs,3.12113s,154.889 ms,3.27602s,1.349 ms,156.240 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12114s,1.521 μs,3.12114s,156.234 ms,3.27737s,1.346 ms,157.581 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12115s,1.770 μs,3.12115s,157.566 ms,3.27872s,688.131 μs,158.256 ms,236089,236089,0,cudaLaunchKernel,32   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.12115s,1.277 μs,3.12115s,158.253 ms,3.27941s,22.592 μs,158.277 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.12116s,1.292 μs,3.12116s,158.274 ms,3.27943s,5.313 ms,163.589 ms,236089,236089,0,cudaLaunchKernel,196    2   36,0256 1 1,volta_sgemm_32x128_nn
3.12116s,1.250 μs,3.12116s,163.586 ms,3.28474s,2.340 ms,165.928 ms,236089,236089,0,cudaLaunchKernel,32  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.12116s,1.710 μs,3.12116s,165.922 ms,3.28709s,1.348 ms,167.272 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12117s,1.548 μs,3.12117s,167.266 ms,3.28843s,1.344 ms,168.611 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12117s,1.793 μs,3.12117s,168.605 ms,3.28978s,2.724 ms,171.330 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.12118s,2.908 μs,3.12118s,171.319 ms,3.2925s,2.977 ms,174.298 ms,236089,236089,0,cudaLaunchKernel,43264 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.1212s,1.680 μs,3.1212s,174.282 ms,3.29548s,1.888 μs,174.285 ms,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.1212s,1.332 μs,3.1212s,174.282 ms,3.29548s,593.986 μs,174.878 ms,236089,236089,0,cudaLaunchKernel,0169 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.1212s,1.539 μs,3.1212s,174.873 ms,3.29608s,79.969 μs,174.954 ms,236089,236089,0,cudaLaunchKernel,5408 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12121s,1.657 μs,3.12121s,174.949 ms,3.29616s,78.400 μs,175.029 ms,236089,236089,0,cudaLaunchKernel,2704 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12122s,1.486 μs,3.12122s,175.016 ms,3.29624s,1.888 μs,175.019 ms,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.12122s,1.463 μs,3.12122s,175.016 ms,3.29624s,354.465 μs,175.372 ms,236089,236089,0,cudaLaunchKernel,0169 4 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.12123s,2.631 μs,3.12123s,175.366 ms,3.29659s,314.273 μs,175.683 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12123s,1.500 μs,3.12123s,175.676 ms,3.29691s,312.161 μs,175.990 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12124s,1.548 μs,3.12124s,175.977 ms,3.29722s,204.161 μs,176.182 ms,236089,236089,0,cudaLaunchKernel,8   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.12124s,1.457 μs,3.12125s,176.180 ms,3.29743s,22.240 μs,176.203 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.12125s,1.286 μs,3.12125s,176.200 ms,3.29745s,1.763 ms,177.965 ms,236089,236089,0,cudaLaunchKernel,64    2   36,0256 1 1,volta_sgemm_32x128_nn
3.12125s,1.529 μs,3.12125s,177.962 ms,3.29921s,673.219 μs,178.637 ms,236089,236089,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.12125s,1.702 μs,3.12125s,178.632 ms,3.29989s,313.954 μs,178.947 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12126s,1.553 μs,3.12126s,178.941 ms,3.3002s,312.449 μs,179.255 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12126s,3.016 μs,3.12127s,179.247 ms,3.30051s,631.522 μs,179.882 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.1213s,3.632 μs,3.12131s,179.839 ms,3.30115s,723.651 μs,180.566 ms,236089,236089,0,cudaLaunchKernel,56    1    1,0256 1 1,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4, bool>(at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T6, T3>, T3, T2, at::PhiloxCudaState)"
3.12132s,2.497 μs,3.12132s,180.546 ms,3.30187s,346.849 μs,180.896 ms,236089,236089,0,cudaLaunchKernel,3 2 0128,0128 1 1,"void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)5, (int)4, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
3.12133s,1.806 μs,3.12133s,180.889 ms,3.30222s,12.832 μs,180.904 ms,236089,236089,0,cudaLaunchKernel,0845 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.12133s,1.564 μs,3.12133s,180.897 ms,3.30223s,5.472 μs,180.904 ms,236089,236089,0,cudaLaunchKernel,0423 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.12136s,3.516 μs,3.12137s,180.868 ms,3.30224s,9.600 μs,180.881 ms,236089,236089,0,cudaLaunchKernel,80    1    1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
3.1214s,2.916 μs,3.1214s,180.843 ms,3.30225s,6.176 μs,180.852 ms,236089,236089,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
3.30811s,21.974 μs,-,-,3.30814s,1.856 μs,22.683 μs,236089,236089,0,cudaLaunchKernel,47    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30814s,4.187 μs,3.30814s,519 ns,3.30814s,18.583 ms,18.588 ms,236089,236089,0,cudaLaunchKernel,9654 3 1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
3.30817s,5.086 μs,3.30818s,18.549 ms,3.32673s,6.688 ms,25.242 ms,236089,236089,0,cudaLaunchKernel,463359    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30821s,3.290 μs,3.30821s,25.208 ms,3.33342s,6.675 ms,31.886 ms,236089,236089,0,cudaLaunchKernel,231680    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30823s,3.269 μs,3.30824s,31.855 ms,3.34009s,6.806 ms,38.664 ms,236089,236089,0,cudaLaunchKernel,113724    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.30857s,3.555 μs,3.30857s,38.325 ms,3.3469s,1.888 μs,38.331 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30857s,2.557 μs,3.30858s,38.324 ms,3.3469s,987.652 μs,39.314 ms,236089,236089,0,cudaLaunchKernel,2370 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
3.30859s,2.128 μs,3.30859s,39.297 ms,3.34789s,275.617 μs,39.575 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.3086s,1.865 μs,3.3086s,39.560 ms,3.34816s,273.825 μs,39.836 ms,236089,236089,0,cudaLaunchKernel,9477 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30887s,4.880 μs,3.30888s,39.561 ms,3.34844s,838.147 μs,40.404 ms,236089,236089,0,cudaLaunchKernel,46    1  104,64    1    1,volta_sgemm_64x64_nn
3.30889s,2.260 μs,3.30889s,40.387 ms,3.34928s,1.096 ms,41.486 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.3089s,1.808 μs,3.3089s,41.475 ms,3.35037s,1.092 ms,42.569 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30922s,4.933 μs,3.30922s,42.247 ms,3.35147s,1.984 μs,42.254 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30922s,2.678 μs,3.30922s,42.245 ms,3.35147s,2.170 ms,44.418 ms,236089,236089,0,cudaLaunchKernel,2370 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.30924s,1.889 μs,3.30924s,44.403 ms,3.35364s,1.097 ms,45.502 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30924s,1.932 μs,3.30925s,45.491 ms,3.35474s,1.093 ms,46.587 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30927s,3.294 μs,3.30927s,46.561 ms,3.35583s,2.215 ms,48.778 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.30954s,2.594 μs,3.30954s,48.509 ms,3.35805s,1.952 μs,48.514 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30954s,1.611 μs,3.30954s,48.509 ms,3.35805s,1.276 ms,49.787 ms,236089,236089,0,cudaLaunchKernel,2370 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
3.30955s,1.967 μs,3.30955s,49.773 ms,3.35933s,275.746 μs,50.050 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30956s,1.756 μs,3.30956s,50.040 ms,3.3596s,274.017 μs,50.316 ms,236089,236089,0,cudaLaunchKernel,9477 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30958s,1.888 μs,3.30958s,50.295 ms,3.35988s,836.899 μs,51.134 ms,236089,236089,0,cudaLaunchKernel,46    1  104,64    1    1,volta_sgemm_64x64_nn
3.30958s,1.696 μs,3.30959s,51.128 ms,3.36071s,1.096 ms,52.226 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30959s,1.695 μs,3.30959s,52.219 ms,3.36181s,1.093 ms,53.313 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.3096s,1.577 μs,3.30961s,53.298 ms,3.3629s,2.016 μs,53.302 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30961s,3.078 μs,3.30961s,53.297 ms,3.36291s,2.172 ms,55.472 ms,236089,236089,0,cudaLaunchKernel,2370 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.30961s,1.549 μs,3.30961s,55.465 ms,3.36508s,1.095 ms,56.562 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30962s,1.513 μs,3.30962s,56.555 ms,3.36618s,1.092 ms,57.649 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.30963s,1.871 μs,3.30963s,57.639 ms,3.36727s,2.209 ms,59.849 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.30989s,2.940 μs,3.30989s,59.585 ms,3.36948s,1.888 μs,59.590 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.30989s,1.461 μs,3.30989s,59.585 ms,3.36948s,1.385 ms,60.971 ms,236089,236089,0,cudaLaunchKernel,2370 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
3.3099s,1.801 μs,3.3099s,60.959 ms,3.37086s,548.418 μs,61.509 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.30991s,1.806 μs,3.30991s,61.499 ms,3.37141s,545.698 μs,62.046 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.31016s,3.280 μs,3.31016s,61.797 ms,3.37196s,2.207 ms,64.008 ms,236089,236089,0,cudaLaunchKernel,92    1  104,0256 1 1,volta_sgemm_32x128_nn
3.31017s,1.893 μs,3.31017s,63.994 ms,3.37417s,2.189 ms,66.184 ms,236089,236089,0,cudaLaunchKernel,151632    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.31018s,1.887 μs,3.31018s,66.174 ms,3.37636s,2.181 ms,68.358 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.31051s,4.468 μs,3.31051s,68.028 ms,3.37854s,1.234 ms,69.266 ms,236089,236089,0,cudaLaunchKernel,112   32    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.31051s,2.204 μs,3.31051s,69.260 ms,3.37977s,6.240 μs,69.268 ms,236089,236089,0,cudaLaunchKernel,1 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.31052s,1.788 μs,3.31052s,69.263 ms,3.37978s,5.645 ms,74.910 ms,236089,236089,0,cudaLaunchKernel,686    1   36,0256 1 1,volta_sgemm_32x128_nn
3.31052s,2.184 μs,3.31052s,74.905 ms,3.38543s,4.040 ms,78.947 ms,236089,236089,0,cudaLaunchKernel,112  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.31053s,2.367 μs,3.31054s,78.929 ms,3.38947s,2.189 ms,81.121 ms,236089,236089,0,cudaLaunchKernel,151632    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.31054s,1.732 μs,3.31055s,81.110 ms,3.39166s,2.183 ms,83.295 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.31055s,2.261 μs,3.31056s,83.283 ms,3.39384s,4.428 ms,87.713 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.31057s,2.040 μs,3.31057s,87.694 ms,3.39827s,4.450 ms,92.147 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.31085s,3.926 μs,3.31085s,91.866 ms,3.40272s,1.952 μs,91.872 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.31085s,1.670 μs,3.31086s,91.866 ms,3.40272s,661.218 μs,92.529 ms,236089,236089,0,cudaLaunchKernel,0593 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
3.31087s,2.019 μs,3.31087s,92.515 ms,3.40338s,139.233 μs,92.656 ms,236089,236089,0,cudaLaunchKernel,9477 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
